"Prov","Comu","Dist","CodScuola","ScAssiciataA","Indirizzo","ScPrincipaleCon"
"ROMA","ROMA","028","RMIC86000G","","LOC. OLGIATA - L. GO CESARE VICO LODOVICI N. 9","CON SEZIONI ASSOCIATE"
"ROMA","","","RMMM000XW4","","(NON ESPRIMIBILE DAL PERSONALE AMMINISTRATIVO TECNICO ED AUSILIARIO)",""
"ROMA","FIUMICINO","022","RMMM83801B","RMIC83800A","VIA DELL'IPPOCAMPO 41 FIUMICINO",""
"ROMA","FIUMICINO","022","RMMM8G502B","RMIC8G5009","VIA AURELIA KM. 30200 PALIDORO PALIDORO",""
"ROMA","FIUMICINO","022","RMMM8DK013","RMIC8DK002","VIA DI GRANARETTO SNC TORRIMPIETRA",""
"ROMA","FIUMICINO","022","RMMM8DH012","RMIC8DH001","MS FREGENE",""
"ROMA","FIUMICINO","022","RMMM8DM01P","RMIC8DM00N","VIA G. BIGNAMI 26",""
"ROMA","FIUMICINO","022","RMMM8DL01V","RMIC8DL00T","MS VIA COPENAGHEN",""
"ROMA","FIUMICINO","022","RMMM8DN01E","RMIC8DN00D","MS VIA DEL FARO 225",""
"ROMA","FIUMICINO","022","RMMM8DJ017","RMIC8DJ006","VIA DI MACCARESE 24 MACCARESE",""
"ROMA","ALLUMIERE","029","RMMM89501G","RMIC89500E","VIA DEL FAGGETO 1 ALLUMIERE",""
"ROMA","CIVITAVECCHIA","029","RMMM71101E","","VIA AURELIA NORD KM. 79 CIVITAVECCHIA",""
"ROMA","CIVITAVECCHIA","029","RMMM8B901L","RMIC8B900G","VIA TOSCANA 2",""
"ROMA","CIVITAVECCHIA","029","RMMM8GN01A","RMIC8GN009","VIA BARBARANELLI3-3A",""
"ROMA","CIVITAVECCHIA","029","RMMM8GQ01T","RMIC8GQ00R","VIA A. DA SANGALLO 1",""
"ROMA","CIVITAVECCHIA","029","RMMM8GP012","RMIC8GP001","VIA DON MILANI SNC",""
"ROMA","SANTA MARINELLA","029","RMMM8CA01L","RMIC8CA00G","P. LE DELLA GIOVENTU' 1",""
"ROMA","TOLFA","029","RMMM89401Q","RMIC89400P","VIA ANNIBAL CARO 135",""
"ROMA","ANGUILLARA SABAZIA","030","RMMM87201V","RMIC87200T","VIA S. FRANCESCO 271",""
"ROMA","BRACCIANO","030","RMMM8GJ013","RMIC8GJ002","VIA C. MARCHI 6",""
"ROMA","CANALE MONTERANO","030","RMMM87302Q","RMIC87300N","P. ZZA S. MARIA DE MATTIAS",""
"ROMA","CERVETERI","030","RMMM883019","RMIC883008","VIA A. SCARLATTI36 VALCANNETO",""
"ROMA","CERVETERI","030","RMMM891018","RMIC891007","VIALE DEI TIRRENI SNC",""
"ROMA","CERVETERI","030","RMMM8DC01V","RMIC8DC00T","VIA SETTEVENE PALO33",""
"ROMA","CERVETERI","030","RMMM8DD01P","RMIC8DD00N","VIA SETTEVENE PALO 338",""
"ROMA","MANZIANA","030","RMMM87301P","RMIC87300N","C. SO V. EMANUELE",""
"ROMA","TREVIGNANO ROMANO","030","RMMM871013","RMIC871002","PIAZZA VITTORIO EMANUELE III S. N. C.",""
"ROMA","LADISPOLI","030","RMMM8DW01A","RMIC8DW009","P. ZZA G. FALCONE S. N. C. LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8DY012","RMIC8DY001","VIA DEL GHIRLANDAIO LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8DX016","RMIC8DX005","VIA CASTELLAMMARE DI STABIA LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8CJ01L","RMIC8CJ00G","VIA ATENE 64",""
"ROMA","CAMPAGNANO DI ROMA","031","RMMM86601G","RMIC86600E","VIA B. LESEN 2",""
"ROMA","CAPENA","031","RMMM868017","RMIC868006","VIA DEL MATTATOIO SNC PORTONE",""
"ROMA","CASTELNUOVO DI PORTO","031","RMMM88101N","RMIC88100L","VIA A. DE GASPERI -VIA BEL POGGIO",""
"ROMA","CIVITELLA SAN PAOLO","031","RMMM870039","RMIC870006","VIA ALDO MORO 1 CIVITELLA SAN PAOLO",""
"ROMA","FIANO ROMANO","031","RMMM87401E","RMIC87400D","VIA TIBERINA KM. 23",""
"ROMA","FORMELLO","031","RMMM885011","RMIC88500X","VIA DEGLI OLMETTI N. 37",""
"ROMA","MAGLIANO ROMANO","031","RMMM87902P","RMIC87900L","VIA ROMANA",""
"ROMA","MAZZANO ROMANO","031","RMMM86602L","RMIC86600E","VIA XXV APRILE SNC",""
"ROMA","MORLUPO","031","RMMM88601R","RMIC88600Q","VIA G. B. DE MATTIA 1 MORLUPO",""
"ROMA","RIANO","031","RMMM876016","RMIC876005","VIA GIOVANNI XXIII LOC MONTECHIARA",""
"ROMA","RIGNANO FLAMINIO","031","RMMM877012","RMIC877001","VIA SAN ROCCO 58                                                                 )",""
"ROMA","SACROFANO","031","RMMM87901N","RMIC87900L","L. GO ILARIA ALPI",""
"ROMA","SANT'ORESTE","031","RMMM870028","RMIC870006","VIA B. LUPI SANT'ORESTE                                                          .",""
"ROMA","TORRITA TIBERINA","031","RMMM870017","RMIC870006","VIA C. B. CAVOUR 5 TORRITA TIBERINA",""
"ROMA","MENTANA","032","RMMM8CB01C","RMIC8CB00B","VIA ROBERTO PARIBENI N. 10 MENTANA",""
"ROMA","MENTANA","032","RMMM8DP016","RMIC8DP005","VIA S. GIORGIO 25",""
"ROMA","MONTEROTONDO","032","RMMM88001T","RMIC88000R","VIA XX SETTEMBRE 42 MONTEROTONDO",""
"ROMA","MONTEROTONDO","032","RMMM88701L","RMIC88700G","VIA MONTE POLLINO 45",""
"ROMA","MONTEROTONDO","032","RMMM88201D","RMIC88200C","VIA BUOZZI 18",""
"ROMA","MONTEROTONDO","032","RMMM884015","RMIC884004","VIA TICINO 72",""
"ROMA","FONTE NUOVA","032","RMMM87801T","RMIC87800R","VIA NOMENTANA KM. 18. 400 FONTE NUOVA",""
"ROMA","FONTE NUOVA","032","RMMM87501A","RMIC875009","VIA LAGO DI BRACCIANO 1 FONTE NUOVA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM897017","RMIC897006","VIA MARCO AURELIO 02 GUIDONIA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DT01V","RMIC8DT00T","VIA GARIBALDI S. N. C. LOC. VILLANOVA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8AH016","RMIC8AH005","VIA CARLO TODINI SNC SETTEVILLE DI GUIDONIA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DU01P","RMIC8DU00N","VIA RIZZO S. N. C. (VIA MORELLI) GUIDONIA MONTECELIO",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM898013","RMIC898002","VIA DOUHET 6 GUIDONIA MONTECELIO",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8AF01E","RMIC8AF00D","VIA MONTEBIANCO SNC LOC. COLLEVERDE",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8G401E","RMIC8G400D","",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DV01E","RMIC8DV00D","MS VIA ROSATA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM89901V","RMIC89900T","VIA TRENTO S. N. C. LOC. VILLALBA",""
"ROMA","MARCELLINA","033","RMMM8AS01A","RMIC8AS009","VIA A. MANZONI 3 MARCELLINA",""
"ROMA","MONTEFLAVIO","033","RMMM8AU023","RMIC8AU001","VIA IV NOVEMBRE",""
"ROMA","MONTELIBRETTI","033","RMMM8AW01B","RMIC8AW00A","VIA ALDO MORO 39 LOC. VILLA LANZETTI",""
"ROMA","MONTORIO ROMANO","033","RMMM8AU034","RMIC8AU001","VIA IV NOVEMBRE 30",""
"ROMA","MORICONE","033","RMMM8AW02C","RMIC8AW00A","VIA DELLO SPORT",""
"ROMA","NEROLA","033","RMMM8AU012","RMIC8AU001","VIA DEI LAVATOI",""
"ROMA","PALOMBARA SABINA","033","RMMM8AK01G","RMIC8AK00E","VIALE RISORGIMENTO SNC",""
"ROMA","SANT'ANGELO ROMANO","033","RMMM8G402G","RMIC8G400D","VIA A. DE GASPERI SNC 0",""
"ROMA","CASTEL MADAMA","034","RMMM8BF015","RMIC8BF004","VIA PIO LA TORRE",""
"ROMA","CICILIANO","034","RMMM8AJ034","RMIC8AJ001","VIA SANTA LIBERATA LOC. CICILIANO",""
"ROMA","POLI","034","RMMM88802D","RMIC88800B","VIA DELLA POLLEDRARA 1/3",""
"ROMA","SAN GREGORIO DA SASSOLA","034","RMMM88801C","RMIC88800B","VIA BORGO PIO SNC",""
"ROMA","SAN POLO DEI CAVALIERI","034","RMMM893021","RMIC89300V","VIA I MAGGIO SNC",""
"ROMA","TIVOLI","034","RMMM89301X","RMIC89300V","VIA DEI PINI 19 TIVOLI",""
"ROMA","TIVOLI","034","RMMM89001C","RMIC89000B","PIAZZA B. DELLA QUEVA TIVOLI TERME",""
"ROMA","TIVOLI","034","RMMM41900D","","PIAZZA GARIBALDI 1",""
"ROMA","TIVOLI","034","RMMM8G0017","RMIC8G0006","VIA LIBERTUCCI",""
"ROMA","TIVOLI","034","RMMM8F601G","RMIC8F600E","PIAZZA TRENTO 3",""
"ROMA","TIVOLI","034","RMMM892014","RMIC892003","VIA DELLA LEONINA VILLA ADRIANA",""
"ROMA","AFFILE","035","RMMM8BE019","RMIC8BE008","VIA DELLE TORA 2 AFFILE",""
"ROMA","AGOSTA","035","RMMM8DZ02V","RMIC8DZ00R","VIA ROMA S. N. C.",""
"ROMA","ANTICOLI CORRADO","035","RMMM8BC04R","RMIC8BC00L","VIA CADUTI DI TUTTE LE GUERRE",""
"ROMA","ARCINAZZO ROMANO","035","RMMM8BE02A","RMIC8BE008","P. ZZA S. GIORGIO 1 ARCINAZZO ROMANO                                            )",""
"ROMA","ARSOLI","035","RMMM8BC01N","RMIC8BC00L","VIA DON MINZONI1 ARSOLI",""
"ROMA","BELLEGRA","035","RMMM889018","RMIC889007","VIA P. G. SPOLETINI BELLEGRA",""
"ROMA","CERRETO LAZIALE","035","RMMM8AJ012","RMIC8AJ001","VIA MILANESI 3 LOC. CERRETO LAZIALE",""
"ROMA","OLEVANO ROMANO","035","RMMM8AM017","RMIC8AM006","PIAZZA KAROL WOJTYLA 1 OLEVANO ROMANO",""
"ROMA","RIOFREDDO","035","RMMM8BC02P","RMIC8BC00L","PIAZZA DEL MERCATO 1",""
"ROMA","ROCCA SANTO STEFANO","035","RMMM88903A","RMIC889007","VIA DEL COLLE                                                                    )",""
"ROMA","ROVIANO","035","RMMM8BC03Q","RMIC8BC00L","PIAZZA DELLA LIBERTA' 1",""
"ROMA","SAMBUCI","035","RMMM8AJ023","RMIC8AJ001","VIA ALBERTO THEODOLI LOC. SAMBUCI",""
"ROMA","SUBIACO","035","RMMM8DZ01T","RMIC8DZ00R","VIA C. A. DALLA CHIESA SNC",""
"ROMA","VICOVARO","035","RMMM8AL01B","RMIC8AL00A","VIA G. MAZZINI 1",""
"ROMA","CAVE","036","RMMM8CD014","RMIC8CD003","VIALE G. VENZI 23 CAVE",""
"ROMA","GALLICANO NEL LAZIO","036","RMMM8AB017","RMIC8AB006","VIA TRE NOVEMBRE 11",""
"ROMA","GENAZZANO","036","RMMM8AD01V","RMIC8AD00T","VIA DELLA SIGNORETTA",""
"ROMA","PALESTRINA","036","RMMM8DR01T","RMIC8DR00R","VIA DI VALLE ZAMPEA2",""
"ROMA","PALESTRINA","036","RMMM8DQ012","RMIC8DQ001","VIA LAGO DI SANTA CATERINA CARCHITTI",""
"ROMA","PALESTRINA","036","RMMM8DS013","RMIC8DS002","VIA CECILIANA PALESTRINA",""
"ROMA","SAN VITO ROMANO","036","RMMM8AN013","RMIC8AN002","VIALE TRENTO E TRIESTE 30",""
"ROMA","ZAGAROLO","036","RMMM8A601E","RMIC8A600D","VIA COLLE DEI FRATI N. 7",""
"ROMA","ZAGAROLO","036","RMMM8B301N","RMIC8B300L","VIA VITTORIO ALFIERI SNC",""
"ROMA","SAN CESAREO","036","RMMM8AE01P","RMIC8AE00N","VIA DEI CEDRI SAN CESAREO",""
"ROMA","COLONNA","037","RMMM8AA01B","RMIC8AA00A","VIA CAPOCROCE 4",""
"ROMA","FRASCATI","037","RMMM8C3018","RMIC8C3007","VIA D'AZEGLIO12 FRASCATI",""
"ROMA","FRASCATI","037","RMMM8DE01E","RMIC8DE00D","VIA RISORGIMENTO 3",""
"ROMA","GROTTAFERRATA","037","RMMM8BU01L","RMIC8BU00G","VIA VECCHIA DI MARINO",""
"ROMA","GROTTAFERRATA","037","RMMM8BT01R","RMIC8BT00Q","VIA GARIBALDI19",""
"ROMA","MONTECOMPATRI","037","RMMM8AC013","RMIC8AC002","VIA G. FELICI 14",""
"ROMA","MONTE PORZIO CATONE","037","RMMM8AT016","RMIC8AT005","VIA COSTAGRANDE 18/B MONTE PORZIO CATONE",""
"ROMA","ROCCA DI PAPA","037","RMMM8AQ01P","RMIC8AQ00N","VIA C. BATTISTI 14",""
"ROMA","ROCCA PRIORA","037","RMMM8AP01V","RMIC8AP00T","VIA DELLA PINETA 2 ROCCA PRIORA",""
"ROMA","ARTENA","038","RMMM8AR01E","RMIC8AR00D","VIA G. MARCONI",""
"ROMA","ARTENA","038","RMMM8DB013","RMIC8DB002","VIA G. DI VITTORIO 1 ARTENA",""
"ROMA","CARPINETO ROMANO","038","RMMM80101R","RMIC80100Q","VIA S. PIETRO 30",""
"ROMA","COLLEFERRO","038","RMMM8DG016","RMIC8DG005","VIA DON BOSCO 2 COLLEFERRO",""
"ROMA","COLLEFERRO","038","RMMM8C201C","RMIC8C200B","VIALE XXV APRILE 66 COLLEFERRO",""
"ROMA","GAVIGNANO","038","RMMM8DG027","RMIC8DG005","VIA ROMA 1",""
"ROMA","LABICO","038","RMMM8CE01X","RMIC8CE00V","VIA ROMA",""
"ROMA","MONTELANICO","038","RMMM80102T","RMIC80100Q","VIA SAN MICHELE",""
"ROMA","SEGNI","038","RMMM8AZ01V","RMIC8AZ00T","PIAZZA RISORGIMENTO 27",""
"ROMA","VALMONTONE","038","RMMM8BD01D","RMIC8BD00C","VIA GRAMSCI VALMONTONE                                                           )",""
"ROMA","VALMONTONE","038","RMMM8CF01Q","RMIC8CF00P","CORSO GARIBALDI 80",""
"ROMA","VELLETRI","039","RMMM8D501E","RMIC8D500D","VIA FONTANA DELLA ROSA 159 VELLETRI",""
"ROMA","VELLETRI","039","RMMM8F701B","RMIC8F700A","VIA ACCADEMIA IT. DELLA CUCINA1 VELLETRI-CENTRO",""
"ROMA","VELLETRI","039","RMMM8F9013","RMIC8F9002","VIALE REGINA MARGHERITA 33",""
"ROMA","VELLETRI","039","RMMM714012","","CASA CIRCONDARIALE VELLETRI",""
"ROMA","VELLETRI","039","RMMM8F8017","RMIC8F8006","VIA U. MATTOCCIA 3",""
"ROMA","LARIANO","039","RMMM8BR015","RMIC8BR004","IA URBANO IV",""
"ROMA","MARINO","040","RMMM8A401V","RMIC8A400T","VIA G. PRATI S. MARIA DELLE MOLE",""
"ROMA","MARINO","040","RMMM8A101B","RMIC8A100A","VIA OLO GALBANI",""
"ROMA","MARINO","040","RMMM8A701A","RMIC8A7009","VIA PALAVERTA 69 FRATTOCCHIE",""
"ROMA","CIAMPINO","040","RMMM8A001G","RMIC8A000E","VIALE KENNEDY N. 139",""
"ROMA","CIAMPINO","040","RMMM535008","","VIA MURA DEI FRANCESI 174",""
"ROMA","POMEZIA","041","RMMM8D401P","RMIC8D400N","VIA DELLA TECNICA 3",""
"ROMA","POMEZIA","041","RMMM8A8016","RMIC8A8005","VIA FRATELLI BANDIERA 29",""
"ROMA","POMEZIA","041","RMMM8A9012","RMIC8A9001","VIA GRAN BRETAGNA 35 TORVAIANICA",""
"ROMA","POMEZIA","041","RMMM8F501Q","RMIC8F500P","MS VIA CINCINNATO",""
"ROMA","POMEZIA","041","RMMM8GZ01N","RMIC8GZ00L","MS VIA DANIMARCA",""
"ROMA","ARDEA","041","RMMM8C801B","RMIC8C800A","VIA VERONA SNC",""
"ROMA","ARDEA","041","RMMM8DA017","RMIC8DA006","VIA CAMPO DI CARNE SNC TOR SAN LORENZO",""
"ROMA","ARDEA","041","RMMM8C9017","RMIC8C9006","VIA LAURENTINA KM. 32500 SANT ANTONIO - ARDEA",""
"ROMA","ALBANO LAZIALE","042","RMMM8AX017","RMIC8AX006","VIA DEL MARE PAVONA",""
"ROMA","ALBANO LAZIALE","042","RMMM8GB01V","RMIC8GB00T","VIA VIRGILIO 29",""
"ROMA","ALBANO LAZIALE","042","RMMM8AY013","RMIC8AY002","P. ZZA XXV APRILE CECCHINA",""
"ROMA","ARICCIA","042","RMMM8A3013","RMIC8A3002","VIA STRADA NUOVA S. N. C.",""
"ROMA","CASTEL GANDOLFO","042","RMMM8A501P","RMIC8A500N","VIA UGO LA MALFA 3 CASTELGANDOLFO",""
"ROMA","LANUVIO","042","RMMM8BG011","RMIC8BG00X","VIA CARLO MARX S. N. C. LOC. PASCOLARE",""
"ROMA","LANUVIO","042","RMMM8BH02T","RMIC8BH00Q","VIA SANTA MARIA DELLA PACE 55",""
"ROMA","GENZANO DI ROMA","042","RMMM8BJ01L","RMIC8BJ00G","VIALE VITTORIO VENETO 2 GENZANO DI ROMA",""
"ROMA","GENZANO DI ROMA","042","RMMM8BA012","RMIC8BA001","VIA S. CARLINO",""
"ROMA","NEMI","042","RMMM8BH01R","RMIC8BH00Q","PIAZZA ROMA 1 NEMI C. U.",""
"ROMA","ANZIO","043","RMMM8C701G","RMIC8C700E","VIA GOLDONI",""
"ROMA","ANZIO","043","RMMM8C4014","RMIC8C4003","VIA ARDEATINA 81 ANZIO",""
"ROMA","ANZIO","043","RMMM8C501X","RMIC8C500V","VIA AMBROSINI SNC ANZIO",""
"ROMA","ANZIO","043","RMMM8DF01A","RMIC8DF009","VIA G. MARCONI 161",""
"ROMA","ANZIO","043","RMMM8C601Q","RMIC8C600P","VIA GOLDONI 12 LAVINIO",""
"ROMA","NETTUNO","043","RMMM8D2013","RMIC8D2002","VIA OLMATA 86",""
"ROMA","NETTUNO","043","RMMM8D301V","RMIC8D300T","VIA VISCA 26/A",""
"ROMA","NETTUNO","043","RMMM8D1017","RMIC8D1006","MS VIA CANDUCCI",""
"ROMA","NETTUNO","043","RMMM8D001B","RMIC8D000A","MS VIA ROMANA",""
"ROMA","ROMA","009","RMMM81401V","RMIC81400T","VIA DELL'ESQUILINO 31 ROMA",""
"ROMA","ROMA","009","RMMM818016","RMIC818005","VIA QUATTRO NOVEMBRE 95 ROMA",""
"ROMA","ROMA","009","RMMM819012","RMIC819001","VIA PUGLIE 31 ROMA",""
"ROMA","ROMA","009","RMMM805014","RMIC805003","VIA ZABAGLIA 27/A",""
"ROMA","ROMA","009","RMMM72002A","","VIA DELLA LUNGARA",""
"ROMA","ROMA","009","RMMM8D601A","RMIC8D6009","VIA DELLE CARINE 2",""
"ROMA","ROMA","009","RMMM80801G","RMIC80800E","VIA MADONNA DELL'ORTO 2 ROMA",""
"ROMA","ROMA","009","RMMM81701A","RMIC817009","VIA BONGHI 30",""
"ROMA","ROMA","009","RMMM80601X","RMIC80600V","VIA GIULIA 25",""
"ROMA","ROMA","009","RMMM806021","RMIC80600V","PIAZZA S. ONOFRIO 4",""
"ROMA","ROMA","010","RMMM8EB01N","RMIC8EB00L","VIA PIETRO MASCAGNI 172",""
"ROMA","ROMA","010","RMMM8EA01T","RMIC8EA00R","VIA SEBENICO 1",""
"ROMA","ROMA","010","RMMM8D901T","RMIC8D900R","VIA VOLSINIO 23",""
"ROMA","ROMA","010","RMMM8BL012","RMIC8BL001","VIA SALARIA 159",""
"ROMA","ROMA","010","RMMM8D8012","RMIC8D8001","VIA FLAMINIA 223 ROMA",""
"ROMA","ROMA","010","RMMM8D7016","RMIC8D7005","ROMA",""
"ROMA","ROMA","011","RMMM8EC01D","RMIC8EC00C","PIAZZA WINCKELMANN 20",""
"ROMA","ROMA","011","RMMM81601E","RMIC81600D","VIA STAMIRA 55",""
"ROMA","ROMA","011","RMMM8BK016","RMIC8BK005","VIA TIBURTINA ANTICA 25",""
"ROMA","ROMA","011","RMMM8G505E","RMIC8G5009","CLIN. PEDIATRICA-V. LE DEL POLICLINICO ROMA",""
"ROMA","ROMA","011","RMMM8G504D","RMIC8G5009","CLIN. EMATOLOGICA-V. LE DEL POLICLINICO ROMA",""
"ROMA","ROMA","011","RMMM804018","RMIC804007","ROMA",""
"ROMA","ROMA","012","RMMM821012","RMIC821001","VIA C. ALVARO 25",""
"ROMA","ROMA","012","RMMM8ED019","RMIC8ED008","PIAZZA MINUCCIANO 33 ROMASA",""
"ROMA","ROMA","012","RMMM81101B","RMIC81100A","LARGO M. S. GIUSTO 16",""
"ROMA","ROMA","012","RMMM812017","RMIC812006","VIA RIO NELL'ELBA 145 BORG. FIDENE",""
"ROMA","ROMA","012","RMMM8EG01R","RMIC8EG00Q","PIAZZA FILATTIERA 84 ROMA",""
"ROMA","ROMA","012","RMMM813013","RMIC813002","VIALE ADRIATICO 140",""
"ROMA","ROMA","012","RMMM8EE015","RMIC8EE004","VIA VAL DI LANZO187 ROMA",""
"ROMA","ROMA","012","RMMM8EF011","RMIC8EF00X","MS P. ZZA MONTE BALDO",""
"ROMA","ROMA","012","RMMM8EH01L","RMIC8EH00G","VIA CECCO ANGIOLIERI 15 ROMA",""
"ROMA","ROMA","012","RMMM8EJ01T","RMIC8EJ00R","VIA J. PINTOR 6 ROMA",""
"ROMA","ROMA","012","RMMM8B401D","RMIC8B400C","VIA PERAZZI 30",""
"ROMA","ROMA","012","RMMM80701Q","RMIC80700P","ROMA",""
"ROMA","ROMA","013","RMMM8EN015","RMIC8EN004","PIAZZA GOLA64 ROMA",""
"ROMA","ROMA","013","RMMM81501P","RMIC81500N","VIA A. BALABANOFF 62 ROMA",""
"ROMA","ROMA","013","RMMM70101X","","VIA BARTOLO LONGO 72",""
"ROMA","ROMA","013","RMMM8EQ01L","RMIC8EQ00G","VIA BELFORTE DEL CHIENTI 24",""
"ROMA","ROMA","013","RMMM8EM019","RMIC8EM008","VIA CORTINA 70",""
"ROMA","ROMA","013","RMMM82201T","RMIC82200R","VIA CASAL BIANCO 140 SETTECAMINI",""
"ROMA","ROMA","013","RMMM8EP01R","RMIC8EP00Q","P. LE HEGEL 6",""
"ROMA","ROMA","013","RMMM8EK01N","RMIC8EK00L","VIA F. FIORENTINI 48 ROMA",""
"ROMA","ROMA","013","RMMM8ES01N","RMIC8ES00L","VIA POPPEA SABINA CASAL MONASTERO",""
"ROMA","ROMA","013","RMMM8ER01C","RMIC8ER00B","MS VIA T. BUAZZELLI",""
"ROMA","ROMA","013","RMMM8EL01D","RMIC8EL00C","VIA TEDESCHI 85 ROMA",""
"ROMA","ROMA","013","RMMM820016","RMIC820005","IA RIVISONDOLI 39",""
"ROMA","ROMA","013","RMMM8B5019","RMIC8B5008","VIALE F. SANTI81 - ROMA ROMA",""
"ROMA","ROMA","013","RMMM81001G","RMIC81000E","VIA RAMIRO FABIANI 45 ROMA",""
"ROMA","ROMA","014","RMMM8EV015","RMIC8EV004","VIA L. DAL VERME 109",""
"ROMA","ROMA","014","RMMM8EU019","RMIC8EU008","VIA ANAGNI 46",""
"ROMA","ROMA","014","RMMM8CK01C","RMIC8CK00B","VIA F. LAPARELLI 60 ROMA",""
"ROMA","ROMA","014","RMMM82401D","RMIC82400C","VIA DEL PIGNETO 301 ROMA",""
"ROMA","ROMA","014","RMMM8ET01D","RMIC8ET00C","VIA DIGNANO D'ISTRIA 105 ROMA",""
"ROMA","ROMA","014","RMMM8EW011","RMIC8EW00X","VIA U. GUATTARI 45",""
"ROMA","ROMA","015","RMMM8CC018","RMIC8CC007","VIA TOR DE' SCHIAVI 175 ROMA",""
"ROMA","ROMA","015","RMMM8EX01R","RMIC8EX00Q","LARGO APPIO CHIEREGATTI 10",""
"ROMA","ROMA","015","RMMM8E301D","RMIC8E300C","VIA G. GUSSONE 5",""
"ROMA","ROMA","015","RMMM8EZ01C","RMIC8EZ00B","VIA DEI SESAMI20",""
"ROMA","ROMA","015","RMMM82301N","RMIC82300L","VIALE G. B. VALENTE 98 ROMA",""
"ROMA","ROMA","015","RMMM8E0012","RMIC8E0001","VIA COLLATINA 286",""
"ROMA","ROMA","015","RMMM8E101T","RMIC8E100R","VIA DELIA46",""
"ROMA","ROMA","015","RMMM8EY01L","RMIC8EY00G","VIA LUCA GHINI 58",""
"ROMA","ROMA","015","RMMM8E201N","RMIC8E200L","VIA P. R. PIROTTA 95",""
"ROMA","ROMA","016","RMMM8FB018","RMIC8FB007","VIA POSEIDONE66 TORRE ANGELA",""
"ROMA","ROMA","016","RMMM8CQ01B","RMIC8CQ00A","VIA FOSSO DELL'OSA 503",""
"ROMA","ROMA","016","RMMM85201N","RMIC85200L","VIA TENUTA DI TORRENOVA 130 ROMA",""
"ROMA","ROMA","016","RMMM8E5015","RMIC8E5004","VIA GROTTE CELONI 20",""
"ROMA","ROMA","016","RMMM8E701R","RMIC8E700Q","VIA ACQUARONI 65",""
"ROMA","ROMA","016","RMMM855015","RMIC855004","VIA PATERNO' 22 ROMA",""
"ROMA","ROMA","016","RMMM8CS01C","RMIC8CS00B","VIA DON PRIMO MAZZOLARI 323 ROMA",""
"ROMA","ROMA","016","RMMM827011","RMIC82700X","VIA DELL'ARCHEOLOGIA 139",""
"ROMA","ROMA","016","RMMM85301D","RMIC85300C","VIA DEI GIARDINETTI 85 ROMA",""
"ROMA","ROMA","016","RMMM8FA01C","RMIC8FA00B","VIA CASALE DEL FINOCCHIO 56 ROMA",""
"ROMA","ROMA","016","RMMM8E901C","RMIC8E900B","MS BORGHESIANA-PANTANO",""
"ROMA","ROMA","016","RMMM8FC014","RMIC8FC003","VIA DI TORRENOVA 147 TORRE ANGELA",""
"ROMA","ROMA","016","RMMM8E4019","RMIC8E4008","MS VIA MARELLI",""
"ROMA","ROMA","016","RMMM8E801L","RMIC8E800G","MS VIA S. B. PLATANI",""
"ROMA","ROMA","016","RMMM8E6011","RMIC8E600X","MS VIA V. PONTI",""
"ROMA","ROMA","016","RMMM8CN01X","RMIC8CN00V","CORCOLLE",""
"ROMA","ROMA","016","RMMM8CP01G","RMIC8CP00E","IA CITTA S. ANGELO 31",""
"ROMA","ROMA","016","RMMM83101L","RMIC83100G","IA DEL FRINGUELLO 19",""
"ROMA","ROMA","016","RMMM8CR017","RMIC8CR006","IA LUIGI GASTINELLI 58",""
"ROMA","ROMA","016","RMMM83201C","RMIC83200B","VIA MELIZZANO94 ROMA",""
"ROMA","ROMA","016","RMMM8CT018","RMIC8CT007","IA RUGANTINO 91",""
"ROMA","ROMA","017","RMMM825019","RMIC825008","VIA ORVIETO 45",""
"ROMA","ROMA","017","RMMM8GE01A","RMIC8GE009","VIA CENEDA 26",""
"ROMA","ROMA","017","RMMM8GC01P","RMIC8GC00N","",""
"ROMA","ROMA","017","RMMM8GD01E","RMIC8GD00D","",""
"ROMA","ROMA","017","RMMM8CV01X","RMIC8CV00V","IA FORTIFIOCCA 84",""
"ROMA","ROMA","017","RMMM8CU014","RMIC8CU003","VIA T. MOMMSEN 20",""
"ROMA","ROMA","018","RMMM8GG012","RMIC8GG001","CIRC. NE TUSCOLANA 59/61 ROMA",""
"ROMA","ROMA","018","RMMM8GH01T","RMIC8GH00R","VIA DELL'AEROPORTO 115",""
"ROMA","ROMA","018","RMMM833018","RMIC833007","VIA NIOBE 50/52 MORENA",""
"ROMA","ROMA","018","RMMM8CM014","RMIC8CM003","VIA F. GENTILE 92",""
"ROMA","ROMA","018","RMMM83501X","RMIC83500V","VIA FONTANILE ANAGNINO 123",""
"ROMA","ROMA","018","RMMM826015","RMIC826004","VIA TROPEA 26",""
