"Prov","Comu","Dist","CodScuola","Descrizione","ScAssiciataA","Indirizzo","ScPrincipaleCon"
"ROMA","ROMA","027","RMEE8GT04V","RMEE8GT04V  VIA VALLOMBROSA (ASSOC. I. C. RMIC8GT00N)","RMIC8GT00N","VIA VALLOMBROSA 31 ROMA",""
"ROMA","ROMA","027","RMIC846009","RMIC846009  ISTITUTO COMPRENSIVO PIO LA TORRE","","ROMA - VIA DI TORREVECCHIA 793","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8BQ008","RMIC8BQ008  ISTITUTO COMPRENSIVO CHIODI DIONIGIO ROMEO","","ROMA - VIA APPIANO 15","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8GU00D","RMIC8GU00D  ISTITUTO COMPRENSIVO I. C. PAOLO STEFANELLI","","ROMA - VIA PESTALOZZI 5","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8GV009","RMIC8GV009  ISTITUTO COMPRENSIVO I. C. VIA S. C. DONATI","","ROMA - VIA S. C. DONATI 110","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8GT00N","RMIC8GT00N  ISTITUTO COMPRENSIVO I. C. VIA TRIONFALE","","ROMA - VIA TRIONFALE 7333","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8GR00L","RMIC8GR00L  ISTITUTO COMPRENSIVO IC PABLO NERUDA","","ROMA - VIA CASAL DEL MARMO N. 212","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8G300N","RMIC8G300N  ISTITUTO COMPRENSIVO IC VIA F. BORROMEO","","ROMA - VIA F. BORROMEO 53","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8G5009","RMIC8G5009  ISTITUTO COMPRENSIVO IC VIA MAFFI","","ROMA - VIA PIETRO MAFFI 45","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8GS00T","RMIC8GS00T  ISTITUTO COMPRENSIVO IC VIA MAZZATINTI","","ROMA - VIA GIUSEPPE MAZZATINTI 15","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","027","RMIC8BP00C","RMIC8BP00C  ISTITUTO COMPRENSIVO OVIDIO","","ROMA - VIA G. BITOSSI 5","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMEE86002P","RMEE86002P  AMALDI 2^ (ASSOC. I. C. RMIC86000G)","RMIC86000G","VIA GIUSEPPE ADAMI 34 QUARTIERE CERQUETTA",""
"ROMA","ROMA","028","RMEE8F3026","RMEE8F3026  F. APORTI (ASSOC. I. C. RMIC8F3003)","RMIC8F3003","VIA A. SERRA 91 ROMA",""
"ROMA","ROMA","028","RMEE863015","RMEE863015  GIUSTI (ASSOC. I. C. RMIC863003)","RMIC863003","VIA BACCANO 10 ROMA",""
"ROMA","ROMA","028","RMEE864011","RMEE864011  GROTTAROSSA (ASSOC. I. C. RMIC86400V)","RMIC86400V","VIA VALLE DEL VESCOVO25 ROMA",""
"ROMA","ROMA","028","RMEE85802P","RMEE85802P  ISOLA FARNESE (ASSOC. I. C. RMIC85800G)","RMIC85800G","VIA ISOLA FARNESE 233 LOC. ISOLA FARNESE",""
"ROMA","ROMA","028","RMEE864022","RMEE864022  LARGO CASTELSEPRIO (ASSOC. I. C. RMIC86400V)","RMIC86400V","LARGO CASTELSEPRIO 9 ROMA",""
"ROMA","ROMA","028","RMEE8F4011","RMEE8F4011  MALVANO (ASSOC. I. C. RMIC8F400V)","RMIC8F400V","VIA GIACOMO MALVANO 20 ROMA",""
"ROMA","ROMA","028","RMEE8F3015","RMEE8F3015  MENGOTTI (ASSOC. I. C. RMIC8F3003)","RMIC8F3003","VIA MENGOTTI 24 ROMA",""
"ROMA","ROMA","028","RMEE8BV017","RMEE8BV017  PARCO DI VEIO (ASSOC. I. C. RMIC8BV005)","RMIC8BV005","VIA FOSSO FONTANILETTO 29/B ROMA",""
"ROMA","ROMA","028","RMEE85702V","RMEE85702V  PLESSO DI S. M. DI GALERIA (ASSOC. I. C. RMIC85700Q)","RMIC85700Q","VIA ANGUILLARESE 171 ZONA OSTERIA NUOVA",""
"ROMA","ROMA","028","RMEE85701T","RMEE85701T  PLESSO L. ANGELINI (ASSOC. I. C. RMIC85700Q)","RMIC85700Q","VIA SFORZINI 40 ZONA CESANO SCALO",""
"ROMA","ROMA","028","RMEE86001N","RMEE86001N  SOGLIAN (ASSOC. I. C. RMIC86000G)","RMIC86000G","L. GO CESARE VICO LODOVICI N. 9 LOC. OLGIATA",""
"ROMA","ROMA","028","RMEE85801N","RMEE85801N  TOMASSETTI (ASSOC. I. C. RMIC85800G)","RMIC85800G","VIA CASSIA 1690 LA STORTA",""
"ROMA","ROMA","028","RMEE86701C","RMEE86701C  TOMBA DI NERONE (ASSOC. I. C. RMIC86700A)","RMIC86700A","VIA VIBIO MARIANO 105",""
"ROMA","ROMA","028","RMEE86702D","RMEE86702D  VIA AL SESTO MIGLIO (ASSOC. I. C. RMIC86700A)","RMIC86700A","VIA AL SESTO MIGLIO 78",""
"ROMA","ROMA","028","RMEE864033","RMEE864033  VIA BREMBIO (ASSOC. I. C. RMIC86400V)","RMIC86400V","VIA BREMBIO83 ROMA",""
"ROMA","ROMA","028","RMEE8AG01B","RMEE8AG01B  VIA CONCESIO (ASSOC. I. C. RMIC8AG009)","RMIC8AG009","VIA CONCESIO 2 ROMA",""
"ROMA","ROMA","028","RMEE85901D","RMEE85901D  VIA G. SILLA (ASSOC. I. C. RMIC85900B)","RMIC85900B","VIA G. SILLA 25",""
"ROMA","ROMA","028","RMEE86703E","RMEE86703E  VIA SAN GODENZO (ASSOC. I. C. RMIC86700A)","RMIC86700A","VIA SAN GODENZO 200",""
"ROMA","ROMA","028","RMEE863026","RMEE863026  VIA STAZ. PRIMA PORTA (ASSOC. I. C. RMIC863003)","RMIC863003","VIA STAZ. PRIMA PORTA 16 ROMA",""
"ROMA","ROMA","028","RMEE8F4022","RMEE8F4022  ZANDONAI (ASSOC. I. C. RMIC8F400V)","RMIC8F400V","VIA ZANDONAI 118 ROMA",""
"ROMA","ROMA","028","RMIC85700Q","RMIC85700Q  ISTITUTO COMPRENSIVO ENZO BIAGI","","ZONA CESANO SCALO - VIA ORREA 23","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC8AG009","RMIC8AG009  ISTITUTO COMPRENSIVO I. C. KAROL WOJTYLA","","ROMA - VIA CONCESIO 2","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC86400V","RMIC86400V  ISTITUTO COMPRENSIVO I. C. LARGO CASTELSEPRIO","","ROMA - LARGO CASTELSEPRIO 9 ROMA","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC8F400V","RMIC8F400V  ISTITUTO COMPRENSIVO I. C. VIA DELLA MARATONA","","ROMA - VIA DELLA MARATONA 23","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC8F3003","RMIC8F3003  ISTITUTO COMPRENSIVO I. C. VIA NITTI","","ROMA - VIA F. S. NITTI 61","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC863003","RMIC863003  ISTITUTO COMPRENSIVO IC VIA BACCANO","","ROMA - VIA BACCANO 38","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC85800G","RMIC85800G  ISTITUTO COMPRENSIVO IC VIA CASSIA 1694","","LA STORTA - VIA CASSIA 1694","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC85900B","RMIC85900B  ISTITUTO COMPRENSIVO LA GIUSTINIANA","","VIA G. SILLA 3","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC8BV005","RMIC8BV005  ISTITUTO COMPRENSIVO PARCO DI VEIO","","ROMA - GROTTAROSSA - VIA FOSSO FONTANILETTO 29/B","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC86700A","RMIC86700A  ISTITUTO COMPRENSIVO STATALE PUBLIO VIBIO MARIANO","","ROMA - VIA VIBIO MARIANO 105","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","028","RMIC86000G","RMIC86000G  ISTITUTO COMPRENSIVO VIA CASSIA KM. 187","","LOC. OLGIATA - L. GO CESARE VICO LODOVICI N. 9","CON SEZIONI ASSOCIATE"
"ROMA","","","RMMM000XW4","RMMM000XW4  DOTAZIONE ORGANICA PROVINCIALE","","(NON ESPRIMIBILE DAL PERSONALE AMMINISTRATIVO TECNICO ED AUSILIARIO)",""
"ROMA","FIUMICINO","022","RMMM83801B","RMMM83801B  COLOMBO (AS. IST. COM. RMIC83800A/PAR. T. PROL. )","RMIC83800A","VIA DELL'IPPOCAMPO 41 FIUMICINO",""
"ROMA","FIUMICINO","022","RMMM8G502B","RMMM8G502B  DON G. MOROSINI OSP. BAMBIN GESU' (ASSOC. ALL'IST. COMPR. RMIC8G5009)","RMIC8G5009","VIA AURELIA KM. 30200 PALIDORO PALIDORO",""
"ROMA","FIUMICINO","022","RMMM8DK013","RMMM8DK013  LEONARDO ALBERTINI (AS. IST. COM. RMIC8DK002/PAR. T. PROL. )","RMIC8DK002","VIA DI GRANARETTO SNC TORRIMPIETRA",""
"ROMA","FIUMICINO","022","RMMM8DH012","RMMM8DH012  SMS FREGENE (AS. IST. COM. RMIC8DH001/PAR. T. PROL. )","RMIC8DH001","MS FREGENE",""
"ROMA","FIUMICINO","022","RMMM8DM01P","RMMM8DM01P  SMS PORTO ROMANO (AS. IST. COM. RMIC8DM00N/PAR. T. PROL. )","RMIC8DM00N","VIA G. BIGNAMI 26",""
"ROMA","FIUMICINO","022","RMMM8DL01V","RMMM8DL01V  SMS VIA COPENAGHEN (AS. IST. COM. RMIC8DL00T/PAR. T. PROL. )","RMIC8DL00T","MS VIA COPENAGHEN",""
"ROMA","FIUMICINO","022","RMMM8DN01E","RMMM8DN01E  SMS VIA DEL FARO 225 (AS. IST. COM. RMIC8DN00D/PAR. T. PROL. )","RMIC8DN00D","MS VIA DEL FARO 225",""
"ROMA","FIUMICINO","022","RMMM8DJ017","RMMM8DJ017  SMS VIA DI MACCARESE (AS. IST. COM. RMIC8DJ006/PAR. T. PROL. )","RMIC8DJ006","VIA DI MACCARESE 24 MACCARESE",""
"ROMA","ALLUMIERE","029","RMMM89501G","RMMM89501G  MERTEL ALLUMIERE (ASSOC. ALL'IST. COMPR. RMIC89500E)","RMIC89500E","VIA DEL FAGGETO 1 ALLUMIERE",""
"ROMA","CIVITAVECCHIA","029","RMMM71101E","RMMM71101E  CASA CIRC. LE BORGATA AURELIA (SEDE CARCERARIA)","","VIA AURELIA NORD KM. 79 CIVITAVECCHIA",""
"ROMA","CIVITAVECCHIA","029","RMMM8B901L","RMMM8B901L  ENNIO GALICE-CIVITAVECCHIA (AS. IST. COM. RMIC8B900G/PAR. T. PROL. )","RMIC8B900G","VIA TOSCANA 2",""
"ROMA","CIVITAVECCHIA","029","RMMM8GN01A","RMMM8GN01A  F. FLAVIONI (ASSOC. ALL'IST. COMPR. RMIC8GN009)","RMIC8GN009","VIA BARBARANELLI3-3A",""
"ROMA","CIVITAVECCHIA","029","RMMM8GQ01T","RMMM8GQ01T  G. MANZI CIVITAVECCHIA (ASSOC. ALL'IST. COMPR. RMIC8GQ00R)","RMIC8GQ00R","VIA A. DA SANGALLO 1",""
"ROMA","CIVITAVECCHIA","029","RMMM8GP012","RMMM8GP012  SMS CALAMATTA (AS. IST. COM. RMIC8GP001/PAR. T. PROL. )","RMIC8GP001","VIA DON MILANI SNC",""
"ROMA","SANTA MARINELLA","029","RMMM8CA01L","RMMM8CA01L  CARDUCCI-SANTA MARINELLA (AS. IST. COM. RMIC8CA00G/PAR. T. PROL. )","RMIC8CA00G","P. LE DELLA GIOVENTU' 1",""
"ROMA","TOLFA","029","RMMM89401Q","RMMM89401Q  TOLFA VIA ANNIBAL CARO (ASSOC. ALL'IST. COMPR. RMIC89400P)","RMIC89400P","VIA ANNIBAL CARO 135",""
"ROMA","ANGUILLARA SABAZIA","030","RMMM87201V","RMMM87201V  S. FRANCESCO (AS. IST. COM. RMIC87200T/PAR. T. PROL. )","RMIC87200T","VIA S. FRANCESCO 271",""
"ROMA","BRACCIANO","030","RMMM8GJ013","RMMM8GJ013  S. GIOVANNI BOSCO BRACCIANO (ASSOC. ALL'IST. COMPR. RMIC8GJ002)","RMIC8GJ002","VIA C. MARCHI 6",""
"ROMA","CANALE MONTERANO","030","RMMM87302Q","RMMM87302Q  CANALE MONTERANO (ASSOC. ALL'IST. COMPR. RMIC87300N)","RMIC87300N","P. ZZA S. MARIA DE MATTIAS",""
"ROMA","CERVETERI","030","RMMM883019","RMMM883019  DON L. MILANI CERVETERI (AS. IST. COM. RMIC883008/PAR. T. PROL. )","RMIC883008","VIA A. SCARLATTI36 VALCANNETO",""
"ROMA","CERVETERI","030","RMMM891018","RMMM891018  MARINA DI CERVETERI (ASSOC. ALL'IST. COMPR. RMIC891007)","RMIC891007","VIALE DEI TIRRENI SNC",""
"ROMA","CERVETERI","030","RMMM8DC01V","RMMM8DC01V  S. D'ACQUISTO CERVETERI (ASSOC. ALL'IST. COMPR. RMIC8DC00T)","RMIC8DC00T","VIA SETTEVENE PALO33",""
"ROMA","CERVETERI","030","RMMM8DD01P","RMMM8DD01P  SMS SETTEVENE PALO (ASSOC. ALL'IST. COMPR. RMIC8DD00N)","RMIC8DD00N","VIA SETTEVENE PALO 338",""
"ROMA","MANZIANA","030","RMMM87301P","RMMM87301P  T. TITTONI - MANZIANA - (AS. IST. COM. RMIC87300N/PAR. T. PROL. )","RMIC87300N","C. SO V. EMANUELE",""
"ROMA","TREVIGNANO ROMANO","030","RMMM871013","RMMM871013  TREVIGNANO VIA IV NOVEMBRE (AS. IST. COM. RMIC871002/PAR. T. PROL. )","RMIC871002","PIAZZA VITTORIO EMANUELE III S. N. C.",""
"ROMA","LADISPOLI","030","RMMM8DW01A","RMMM8DW01A  S. M. S. CORRADO MELONE (AS. IST. COM. RMIC8DW009/PAR. T. PROL. )","RMIC8DW009","P. ZZA G. FALCONE S. N. C. LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8DY012","RMMM8DY012  SMS GHIRLANDAIO (ASSOC. ALL'IST. COMPR. RMIC8DY001)","RMIC8DY001","VIA DEL GHIRLANDAIO LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8DX016","RMMM8DX016  SMS VIA CASTELLAMMARE DI STABIA (ASSOC. ALL'IST. COMPR. RMIC8DX005)","RMIC8DX005","VIA CASTELLAMMARE DI STABIA LADISPOLI",""
"ROMA","LADISPOLI","030","RMMM8CJ01L","RMMM8CJ01L  VIA ATENE (ASSOC. ALL'IST. COMPR. RMIC8CJ00G)","RMIC8CJ00G","VIA ATENE 64",""
"ROMA","CAMPAGNANO DI ROMA","031","RMMM86601G","RMMM86601G  C. LEONELLI CAMPAGNANO DI ROMA (ASSOC. ALL'IST. COMPR. RMIC86600E)","RMIC86600E","VIA B. LESEN 2",""
"ROMA","CAPENA","031","RMMM868017","RMMM868017  SAN LEONE - CAPENA (ASSOC. ALL'IST. COMPR. RMIC868006)","RMIC868006","VIA DEL MATTATOIO SNC PORTONE",""
"ROMA","CASTELNUOVO DI PORTO","031","RMMM88101N","RMMM88101N  SC. SECONDARIA I? (ASSOC. ALL'IST. COMPR. RMIC88100L)","RMIC88100L","VIA A. DE GASPERI -VIA BEL POGGIO",""
"ROMA","CIVITELLA SAN PAOLO","031","RMMM870039","RMMM870039  CIVITELLA S. PAOLO VIA ALDO MORO (ASSOC. ALL'IST. COMPR. RMIC870006)","RMIC870006","VIA ALDO MORO 1 CIVITELLA SAN PAOLO",""
"ROMA","FIANO ROMANO","031","RMMM87401E","RMMM87401E  FRANCESCO DA FIANO (ASSOC. ALL'IST. COMPR. RMIC87400D)","RMIC87400D","VIA TIBERINA KM. 23",""
"ROMA","FORMELLO","031","RMMM885011","RMMM885011  ROBERTO ROSSELLINI FORMELLO (ASSOC. ALL'IST. COMPR. RMIC88500X)","RMIC88500X","VIA DEGLI OLMETTI N. 37",""
"ROMA","MAGLIANO ROMANO","031","RMMM87902P","RMMM87902P  MAGLIANO ROMANO (ASSOC. ALL'IST. COMPR. RMIC87900L)","RMIC87900L","VIA ROMANA",""
"ROMA","MAZZANO ROMANO","031","RMMM86602L","RMMM86602L  MAZZANO ROMANO (ASSOC. ALL'IST. COMPR. RMIC86600E)","RMIC86600E","VIA XXV APRILE SNC",""
"ROMA","MORLUPO","031","RMMM88601R","RMMM88601R  D. A. VENTURINI (ASSOC. ALL'IST. COMPR. RMIC88600Q)","RMIC88600Q","VIA G. B. DE MATTIA 1 MORLUPO",""
"ROMA","RIANO","031","RMMM876016","RMMM876016  MONTECHIARA RIANO (AS. IST. COM. RMIC876005/PAR. T. PROL. )","RMIC876005","VIA GIOVANNI XXIII LOC MONTECHIARA",""
"ROMA","RIGNANO FLAMINIO","031","RMMM877012","RMMM877012  OLGA ROVERE - RIGNANO FLAMINIO (AS. IST. COM. RMIC877001/PAR. T. PROL. )","RMIC877001","VIA SAN ROCCO 58                                                                 )",""
"ROMA","SACROFANO","031","RMMM87901N","RMMM87901N  L. GO ILARIA ALPI SACROFANO (ASSOC. ALL'IST. COMPR. RMIC87900L)","RMIC87900L","L. GO ILARIA ALPI",""
"ROMA","SANT'ORESTE","031","RMMM870028","RMMM870028  S. ORESTE - DON GERMINIO ABBALLE (AS. IST. COM. RMIC870006/PAR. T. PROL.","RMIC870006","VIA B. LUPI SANT'ORESTE                                                          .",""
"ROMA","TORRITA TIBERINA","031","RMMM870017","RMMM870017  TORRITA TIBERINA - ALDO MORO (ASSOC. ALL'IST. COMPR. RMIC870006)","RMIC870006","VIA C. B. CAVOUR 5 TORRITA TIBERINA",""
"ROMA","MENTANA","032","RMMM8CB01C","RMMM8CB01C  G GARIBALDI - MENTANA - (AS. IST. COM. RMIC8CB00B/PAR. T. PROL. )","RMIC8CB00B","VIA ROBERTO PARIBENI N. 10 MENTANA",""
"ROMA","MENTANA","032","RMMM8DP016","RMMM8DP016  VIA SAN GIORGIO 25 (ASSOC. ALL'IST. COMPR. RMIC8DP005)","RMIC8DP005","VIA S. GIORGIO 25",""
"ROMA","MONTEROTONDO","032","RMMM88001T","RMMM88001T  MARCONI (AS. IST. COM. RMIC88000R/TOT. T. PROL. )","RMIC88000R","VIA XX SETTEMBRE 42 MONTEROTONDO",""
"ROMA","MONTEROTONDO","032","RMMM88701L","RMMM88701L  MONTEROTONDO -CARDINAL PIAZZA (ASSOC. ALL'IST. COMPR. RMIC88700G)","RMIC88700G","VIA MONTE POLLINO 45",""
"ROMA","MONTEROTONDO","032","RMMM88201D","RMMM88201D  MONTEROTONDO VIA BUOZZI 18 (ASSOC. ALL'IST. COMPR. RMIC88200C)","RMIC88200C","VIA BUOZZI 18",""
"ROMA","MONTEROTONDO","032","RMMM884015","RMMM884015  V. FEDERICI (MONTEROTONDO) (ASSOC. ALL'IST. COMPR. RMIC884004)","RMIC884004","VIA TICINO 72",""
"ROMA","FONTE NUOVA","032","RMMM87801T","RMMM87801T  A. MORO - FONTE NUOVA (ASSOC. ALL'IST. COMPR. RMIC87800R)","RMIC87800R","VIA NOMENTANA KM. 18. 400 FONTE NUOVA",""
"ROMA","FONTE NUOVA","032","RMMM87501A","RMMM87501A  SCUOLA MEDIA LUIGI PIRANDELLO (AS. IST. COM. RMIC875009/PAR. T. PROL. )","RMIC875009","VIA LAGO DI BRACCIANO 1 FONTE NUOVA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM897017","RMMM897017  DON LORENZO MILANI (ASSOC. ALL'IST. COMPR. RMIC897006)","RMIC897006","VIA MARCO AURELIO 02 GUIDONIA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DT01V","RMMM8DT01V  GIOVANNI XXIII-GUIDONIA MONTEC. (AS. IST. COM. RMIC8DT00T/PAR. T. PROL.","RMIC8DT00T","VIA GARIBALDI S. N. C. LOC. VILLANOVA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8AH016","RMMM8AH016  GIUSEPPE GARIBALDI (AS. IST. COM. RMIC8AH005/PAR. T. PROL. )","RMIC8AH005","VIA CARLO TODINI SNC SETTEVILLE DI GUIDONIA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DU01P","RMMM8DU01P  IC VIA LA MARMORA (ASSOC. ALL'IST. COMPR. RMIC8DU00N)","RMIC8DU00N","VIA RIZZO S. N. C. (VIA MORELLI) GUIDONIA MONTECELIO",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM898013","RMMM898013  LEONARDO DA VINCI GUIDONIA (ASSOC. ALL'IST. COMPR. RMIC898002)","RMIC898002","VIA DOUHET 6 GUIDONIA MONTECELIO",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8AF01E","RMMM8AF01E  SMS EDUARDO DE FILIPPO (ASSOC. ALL'IST. COMPR. RMIC8AF00D)","RMIC8AF00D","VIA MONTEBIANCO SNC LOC. COLLEVERDE",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8G401E","RMMM8G401E  SMS VIA CIANTI (ASSOC. ALL'IST. COMPR. RMIC8G400D)","RMIC8G400D","",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM8DV01E","RMMM8DV01E  SMS VIA ROSATA (ASSOC. ALL'IST. COMPR. RMIC8DV00D)","RMIC8DV00D","MS VIA ROSATA",""
"ROMA","GUIDONIA MONTECELIO","033","RMMM89901V","RMMM89901V  T. MINNITI GUIDONIA MONTECELIO (ASSOC. ALL'IST. COMPR. RMIC89900T)","RMIC89900T","VIA TRENTO S. N. C. LOC. VILLALBA",""
"ROMA","MARCELLINA","033","RMMM8AS01A","RMMM8AS01A  GUGLIELMO NERI - MARCELLINA - (ASSOC. ALL'IST. COMPR. RMIC8AS009)","RMIC8AS009","VIA A. MANZONI 3 MARCELLINA",""
"ROMA","MONTEFLAVIO","033","RMMM8AU023","RMMM8AU023  MONTEFLAVIO (ASSOC. ALL'IST. COMPR. RMIC8AU001)","RMIC8AU001","VIA IV NOVEMBRE",""
"ROMA","MONTELIBRETTI","033","RMMM8AW01B","RMMM8AW01B  C. PETROCCHI - MONTELIBRETTI - (ASSOC. ALL'IST. COMPR. RMIC8AW00A)","RMIC8AW00A","VIA ALDO MORO 39 LOC. VILLA LANZETTI",""
"ROMA","MONTORIO ROMANO","033","RMMM8AU034","RMMM8AU034  MONTORIO (ASSOC. ALL'IST. COMPR. RMIC8AU001)","RMIC8AU001","VIA IV NOVEMBRE 30",""
"ROMA","MORICONE","033","RMMM8AW02C","RMMM8AW02C  MORICONE (ASSOC. ALL'IST. COMPR. RMIC8AW00A)","RMIC8AW00A","VIA DELLO SPORT",""
"ROMA","NEROLA","033","RMMM8AU012","RMMM8AU012  NEROLA (ASSOC. ALL'IST. COMPR. RMIC8AU001)","RMIC8AU001","VIA DEI LAVATOI",""
"ROMA","PALOMBARA SABINA","033","RMMM8AK01G","RMMM8AK01G  BUCCIANTE - PALOMBARA SABINA (ASSOC. ALL'IST. COMPR. RMIC8AK00E)","RMIC8AK00E","VIALE RISORGIMENTO SNC",""
"ROMA","SANT'ANGELO ROMANO","033","RMMM8G402G","RMMM8G402G  SANT'ANGELO ROMANO (ASSOC. ALL'IST. COMPR. RMIC8G400D)","RMIC8G400D","VIA A. DE GASPERI SNC 0",""
"ROMA","CASTEL MADAMA","034","RMMM8BF015","RMMM8BF015  C. B. CONTE DI CAVOUR (ASSOC. ALL'IST. COMPR. RMIC8BF004)","RMIC8BF004","VIA PIO LA TORRE",""
"ROMA","CICILIANO","034","RMMM8AJ034","RMMM8AJ034  CICILIANO (ASSOC. ALL'IST. COMPR. RMIC8AJ001)","RMIC8AJ001","VIA SANTA LIBERATA LOC. CICILIANO",""
"ROMA","POLI","034","RMMM88802D","RMMM88802D  POLI (AS. IST. COM. RMIC88800B/PAR. T. PROL. )","RMIC88800B","VIA DELLA POLLEDRARA 1/3",""
"ROMA","SAN GREGORIO DA SASSOLA","034","RMMM88801C","RMMM88801C  S. GREGORIO DA SASSOLA (ASSOC. ALL'IST. COMPR. RMIC88800B)","RMIC88800B","VIA BORGO PIO SNC",""
"ROMA","SAN POLO DEI CAVALIERI","034","RMMM893021","RMMM893021  SAN POLO DEI CAVALIERI (ASSOC. ALL'IST. COMPR. RMIC89300V)","RMIC89300V","VIA I MAGGIO SNC",""
"ROMA","TIVOLI","034","RMMM89301X","RMMM89301X  BACCELLI - TIVOLI (ASSOC. ALL'IST. COMPR. RMIC89300V)","RMIC89300V","VIA DEI PINI 19 TIVOLI",""
"ROMA","TIVOLI","034","RMMM89001C","RMMM89001C  ORAZIO - TIVOLI (ASSOC. ALL'IST. COMPR. RMIC89000B)","RMIC89000B","PIAZZA B. DELLA QUEVA TIVOLI TERME",""
"ROMA","TIVOLI","034","RMMM41900D","RMMM41900D  S. M. S. ANNESSA C. N. A. DI SAVOIA","","PIAZZA GARIBALDI 1",""
"ROMA","TIVOLI","034","RMMM8G0017","RMMM8G0017  SMS I. C. TIVOLI III (ASSOC. ALL'IST. COMPR. RMIC8G0006)","RMIC8G0006","VIA LIBERTUCCI",""
"ROMA","TIVOLI","034","RMMM8F601G","RMMM8F601G  TIVOLI EMILIO SEGRE' (ASSOC. ALL'IST. COMPR. RMIC8F600E)","RMIC8F600E","PIAZZA TRENTO 3",""
"ROMA","TIVOLI","034","RMMM892014","RMMM892014  VINCENZO PACIFICI (ASSOC. ALL'IST. COMPR. RMIC892003)","RMIC892003","VIA DELLA LEONINA VILLA ADRIANA",""
"ROMA","AFFILE","035","RMMM8BE019","RMMM8BE019  SCUOLA MEDIA STATALE AFFILE (ASSOC. ALL'IST. COMPR. RMIC8BE008)","RMIC8BE008","VIA DELLE TORA 2 AFFILE",""
"ROMA","AGOSTA","035","RMMM8DZ02V","RMMM8DZ02V  AGOSTA (AS. IST. COM. RMIC8DZ00R/TOT. T. PROL. )","RMIC8DZ00R","VIA ROMA S. N. C.",""
"ROMA","ANTICOLI CORRADO","035","RMMM8BC04R","RMMM8BC04R  ANTICOLI CORRADO (AS. IST. COM. RMIC8BC00L/TOT. T. PROL. )","RMIC8BC00L","VIA CADUTI DI TUTTE LE GUERRE",""
"ROMA","ARCINAZZO ROMANO","035","RMMM8BE02A","RMMM8BE02A  SCUOLA MEDIA STATALE-ARCINAZZO (AS. IST. COM. RMIC8BE008/TOT. T. PROL. )","RMIC8BE008","P. ZZA S. GIORGIO 1 ARCINAZZO ROMANO                                            )",""
"ROMA","ARSOLI","035","RMMM8BC01N","RMMM8BC01N  ROSATELLI ARSOLI (AS. IST. COM. RMIC8BC00L/TOT. T. PROL. )","RMIC8BC00L","VIA DON MINZONI1 ARSOLI",""
"ROMA","BELLEGRA","035","RMMM889018","RMMM889018  D'ASSISI BELLEGRA (ASSOC. ALL'IST. COMPR. RMIC889007)","RMIC889007","VIA P. G. SPOLETINI BELLEGRA",""
"ROMA","CERRETO LAZIALE","035","RMMM8AJ012","RMMM8AJ012  CERRETO LAZIALE (ASSOC. ALL'IST. COMPR. RMIC8AJ001)","RMIC8AJ001","VIA MILANESI 3 LOC. CERRETO LAZIALE",""
"ROMA","OLEVANO ROMANO","035","RMMM8AM017","RMMM8AM017  SCUOLA MEDIA STATALE OLEVANO R. (ASSOC. ALL'IST. COMPR. RMIC8AM006)","RMIC8AM006","PIAZZA KAROL WOJTYLA 1 OLEVANO ROMANO",""
"ROMA","RIOFREDDO","035","RMMM8BC02P","RMMM8BC02P  RIOFREDDO (AS. IST. COM. RMIC8BC00L/TOT. T. PROL. )","RMIC8BC00L","PIAZZA DEL MERCATO 1",""
